tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean
8.292069,-5.7081575,0.24687678,8.221304,-5.201781,0.5983037,0.009943486,0.0061081564,2.0856477E-4,0.5317849,-0.1402154,-0.05294649,-0.034727193,-0.009400543,0.0018883491,10.069878,9.747119,0.011671589,0.55250233,0.036026575
8.292069,-5.7081575,0.24687678,8.221304,-5.201781,0.5983037,0.009943486,0.0061081564,2.0856477E-4,-0.57944727,0.42747378,0.010436049,0.042464916,-0.005754353,-0.011821477,10.069878,9.747119,0.011671589,0.72014016,0.044453673
8.373741,-5.394801,0.5904378,8.425202,-4.81901,0.3569866,0.030585192,-0.017987225,0.010228421,-0.57944727,0.42747378,0.010436049,0.042464916,-0.005754353,-0.011821477,9.978579,9.712586,0.036927156,0.72014016,0.044453673
8.373741,-5.394801,0.5904378,8.425202,-4.81901,0.3569866,0.030585192,-0.017987225,0.010228421,0.55246943,-0.19358127,-0.11155561,-0.021377856,0.016241249,-0.0065983185,9.978579,9.712586,0.036927156,0.59593695,0.027646497
8.278639,-5.858427,0.036870725,7.8662453,-5.739919,0.16952537,-0.029277653,0.015653182,-0.0048795305,0.55246943,-0.19358127,-0.11155561,-0.021377856,0.016241249,-0.0065983185,10.141912,9.739262,0.033556115,0.59593695,0.027646497
8.278639,-5.858427,0.036870725,7.8662453,-5.739919,0.16952537,-0.029277653,0.015653182,-0.0048795305,0.48214376,-0.25574487,-0.20912851,-0.026636178,-0.011176396,0.017148215,10.141912,9.739262,0.033556115,0.58446795,0.033592544
8.087021,-5.7148314,0.8753978,8.220762,-5.0033813,1.2508558,0.028645301,0.0085474355,-0.004881236,0.48214376,-0.25574487,-0.20912851,-0.026636178,-0.011176396,0.017148215,9.941103,9.704607,0.030289246,0.58446795,0.033592544
8.087021,-5.7148314,0.8753978,8.220762,-5.0033813,1.2508558,0.028645301,0.0085474355,-0.004881236,-0.11698797,0.32234293,0.15440829,0.021520888,0.0054590036,-0.008707257,9.941103,9.704607,0.030289246,0.3760759,0.02384881
7.7359147,-6.0664644,0.9975103,7.664994,-5.9019756,1.1739645,-0.023954839,0.0017296614,-0.0081907,-0.11698797,0.32234293,0.15440829,0.021520888,0.0054590036,-0.008707257,9.881366,9.744929,0.025375454,0.3760759,0.02384881
7.7359147,-6.0664644,0.9975103,7.664994,-5.9019756,1.1739645,-0.023954839,0.0017296614,-0.0081907,0.7117841,-0.63829106,-0.07503954,-0.019906456,0.019365905,0.0063534835,9.881366,9.744929,0.025375454,0.95900106,0.02848986
8.527063,-5.3357735,0.342518,8.50626,-4.686628,0.8550703,-0.017582083,-0.030443856,0.031322274,0.7117841,-0.63829106,-0.07503954,-0.019906456,0.019365905,0.0063534835,10.064721,9.749466,0.047085486,0.95900106,0.02848986
8.527063,-5.3357735,0.342518,8.50626,-4.686628,0.8550703,-0.017582083,-0.030443856,0.031322274,0.41826087,-0.20958495,-0.06657946,0.023814058,-0.026373858,-0.008993295,10.064721,9.749466,0.047085486,0.47254717,0.036654726
8.293179,-5.2073307,0.122071266,8.495247,-4.559422,0.89440465,-0.013109439,0.039856948,-0.029864158,0.41826087,-0.20958495,-0.06657946,0.023814058,-0.026373858,-0.008993295,9.793263,9.682846,0.051500503,0.47254717,0.036654726
8.293179,-5.2073307,0.122071266,8.495247,-4.559422,0.89440465,-0.013109439,0.039856948,-0.029864158,-0.118219346,0.23046827,0.024146153,0.005388705,0.0023658883,0.007359468,9.793263,9.682846,0.051500503,0.2601432,0.009423234
8.2543125,-5.501638,0.30965373,8.065056,-5.3054123,1.4256753,0.017602013,-0.022554768,0.008709109,-0.118219346,0.23046827,0.024146153,0.005388705,0.0023658883,0.007359468,9.924595,9.758333,0.029906472,0.2601432,0.009423234
8.2543125,-5.501638,0.30965373,8.065056,-5.3054123,1.4256753,0.017602013,-0.022554768,0.008709109,-0.7233403,0.4443923,-0.21597995,-0.012740204,0.008202694,-6.963883E-4,9.924595,9.758333,0.029906472,0.8759868,0.015168453
8.522185,-5.3695273,0.17643686,8.340374,-5.0204935,-0.023311727,0.0071149026,-4.3855223E-4,0.0057225265,-0.7233403,0.4443923,-0.21597995,-0.012740204,0.008202694,-6.963883E-4,10.074254,9.734872,0.0091411965,0.8759868,0.015168453
8.522185,-5.3695273,0.17643686,8.340374,-5.0204935,-0.023311727,0.0071149026,-4.3855223E-4,0.0057225265,0.8132629,-0.48696387,-0.03883843,3.830067E-4,-0.0029452397,-0.0015053428,10.074254,9.734872,0.0091411965,0.9487037,0.003329743
8.791082,-4.97118,-0.76489913,8.056569,-5.4117208,0.12843035,-0.04802201,0.048356302,-0.016427578,0.8132629,-0.48696387,-0.03883843,3.830067E-4,-0.0029452397,-0.0015053428,10.12822,9.706262,0.07010214,0.9487037,0.003329743
8.791082,-4.97118,-0.76489913,8.056569,-5.4117208,0.12843035,-0.04802201,0.048356302,-0.016427578,0.42528933,-0.20827575,-0.013886162,0.007596721,0.0019327737,-0.0036896265,10.12822,9.706262,0.07010214,0.47375375,0.008663667
8.324842,-5.6190004,-0.0146666095,7.889285,-5.5498953,-0.13483821,0.06452218,-0.022451278,0.039922353,0.42528933,-0.20827575,-0.013886162,0.007596721,0.0019327737,-0.0036896265,10.043723,9.646779,0.07912626,0.47375375,0.008663667
8.324842,-5.6190004,-0.0146666095,7.889285,-5.5498953,-0.13483821,0.06452218,-0.022451278,0.039922353,0.27695227,0.0044820886,0.17959937,0.002147718,-0.011940957,0.008440605,10.043723,9.646779,0.07912626,0.33011904,0.014779816
7.7073207,-5.9467163,0.23373793,7.7499375,-5.685711,0.5251837,-0.0010759361,-0.014223715,-0.010088163,0.27695227,0.0044820886,0.17959937,0.002147718,-0.011940957,0.008440605,9.7376,9.626248,0.017471198,0.33011904,0.014779816
7.7073207,-5.9467163,0.23373793,7.7499375,-5.685711,0.5251837,-0.0010759361,-0.014223715,-0.010088163,0.57396895,-0.19610977,-0.17096898,-0.0066901916,0.0020598413,-0.012190429,9.7376,9.626248,0.017471198,0.6301823,0.014057317
8.420988,-5.6846304,-0.06832316,8.213165,-5.213466,0.053576365,8.214106E-5,-0.0025348272,0.00514426,0.57396895,-0.19610977,-0.17096898,-0.0066901916,0.0020598413,-0.012190429,10.160351,9.728268,0.0057354607,0.6301823,0.014057317
8.420988,-5.6846304,-0.06832316,8.213165,-5.213466,0.053576365,8.214106E-5,-0.0025348272,0.00514426,-0.09720756,0.1026787,0.0018471325,-0.012316697,0.009996856,0.0019028942,10.160351,9.728268,0.0057354607,0.14140593,0.015976833
8.459468,-5.0241265,0.45545268,8.457426,-4.726627,0.8111799,-0.023057444,-0.006914103,-0.02400872,-0.09720756,0.1026787,0.0018471325,-0.012316697,0.009996856,0.0019028942,9.849461,9.722504,0.033998076,0.14140593,0.015976833
8.459468,-5.0241265,0.45545268,8.457426,-4.726627,0.8111799,-0.023057444,-0.006914103,-0.02400872,-0.38965926,0.29855314,-0.03944925,0.02186025,-0.013400242,0.002824045,9.849461,9.722504,0.033998076,0.49246782,0.025795585
8.34637,-5.190639,-0.5669078,8.2819395,-5.21483,-0.3300885,0.014064013,0.006741151,0.010296245,-0.38965926,0.29855314,-0.03944925,0.02186025,-0.013400242,0.002824045,9.8451,9.792544,0.018688291,0.49246782,0.025795585
8.34637,-5.190639,-0.5669078,8.2819395,-5.21483,-0.3300885,0.014064013,0.006741151,0.010296245,-0.048980735,0.027939815,0.023423769,-0.009696274,0.011599166,-0.001551405,9.8451,9.792544,0.018688291,0.061060775,0.015197542
8.865634,-4.253668,0.26214933,8.844045,-3.9603565,0.49333936,-0.0068277866,-0.010018895,-0.013274825,-0.048980735,0.027939815,0.023423769,-0.009696274,0.011599166,-0.001551405,9.836761,9.702831,0.017978262,0.061060775,0.015197542
8.865634,-4.253668,0.26214933,8.844045,-3.9603565,0.49333936,-0.0068277866,-0.010018895,-0.013274825,0.22249311,-0.04768386,-0.1633895,0.0060141175,-0.006280767,0.007298868,9.836761,9.702831,0.017978262,0.28013045,0.011353022
9.372811,-1.5285164,-1.0288281,9.147989,-2.057708,-1.6194129,-0.014963421,-0.0055188974,-0.0021559477,0.22249311,-0.04768386,-0.1633895,0.0060141175,-0.006280767,0.007298868,9.552196,9.515375,0.016093798,0.28013045,0.011353022
9.372811,-1.5285164,-1.0288281,9.147989,-2.057708,-1.6194129,-0.014963421,-0.0055188974,-0.0021559477,0.5208015,-0.25068024,0.16879274,-0.009257513,0.009497507,-0.007187364,9.552196,9.515375,0.016093798,0.60213435,0.015085171
8.384428,-5.153147,0.11508757,8.485005,-4.77549,0.7895224,-0.0022759235,-0.009224558,0.026613677,0.5208015,-0.25068024,0.16879274,-0.009257513,0.009497507,-0.007187364,9.842093,9.768519,0.028258806,0.60213435,0.015085171
8.384428,-5.153147,0.11508757,8.485005,-4.77549,0.7895224,-0.0022759235,-0.009224558,0.026613677,0.9918635,-0.49728075,0.023751024,-0.005371743,-0.005362049,0.0015707968,9.842093,9.768519,0.028258806,1.1097952,0.0077507803
8.821125,-4.1918187,-0.13554788,9.052144,-3.4048934,0.7398247,-0.0024152324,-0.0042326394,-0.014476118,0.9918635,-0.49728075,0.023751024,-0.005371743,-0.005362049,0.0015707968,9.767393,9.699585,0.015274376,1.1097952,0.0077507803
8.821125,-4.1918187,-0.13554788,9.052144,-3.4048934,0.7398247,-0.0024152324,-0.0042326394,-0.014476118,-0.29815844,0.2047156,-0.13363777,0.011716399,-0.0010653497,-0.0031349615,9.767393,9.699585,0.015274376,0.38557228,0.01217526
9.393199,-3.1996512,-0.029418051,9.272359,-2.872641,1.0170282,0.009165313,0.03375803,-0.0022617676,-0.29815844,0.2047156,-0.13363777,0.011716399,-0.0010653497,-0.0031349615,9.923246,9.76028,0.03505315,0.38557228,0.01217526
9.393199,-3.1996512,-0.029418051,9.272359,-2.872641,1.0170282,0.009165313,0.03375803,-0.0022617676,-0.055099074,0.051142998,0.2355007,-0.0020580345,0.02705988,0.0056238393,9.923246,9.76028,0.03505315,0.2472086,0.02771462
7.7301307,-5.998127,0.64086115,8.199644,-5.162226,0.6951535,0.004789618,0.020768814,-0.027297808,-0.055099074,0.051142998,0.2355007,-0.0020580345,0.02705988,0.0056238393,9.805262,9.714215,0.03463314,0.2472086,0.02771462
7.7301307,-5.998127,0.64086115,8.199644,-5.162226,0.6951535,0.004789618,0.020768814,-0.027297808,0.19078633,-0.05759591,-0.09313031,0.0020289507,-0.031988017,-0.0064528678,9.805262,9.714215,0.03463314,0.2199772,0.032695405
7.627707,-6.325183,-0.19733937,7.524664,-5.8830895,-0.4504994,0.012096015,-0.01252333,0.040771585,0.19078633,-0.05759591,-0.09313031,0.0020289507,-0.031988017,-0.0064528678,9.911044,9.562126,0.044333614,0.2199772,0.032695405
7.627707,-6.325183,-0.19733937,7.524664,-5.8830895,-0.4504994,0.012096015,-0.01252333,0.040771585,-0.037890658,-0.048585795,0.25056717,-0.008762255,-0.04097685,-1.7105103E-5,9.911044,9.562126,0.044333614,0.25803137,0.041903216
4.127979,-8.601996,0.63242036,4.9412556,-7.9753337,1.713568,0.049455713,0.0019500885,-0.01149376,-0.037890658,-0.048585795,0.25056717,-0.008762255,-0.04097685,-1.7105103E-5,9.562139,9.537205,0.050811186,0.25803137,0.041903216
4.127979,-8.601996,0.63242036,4.9412556,-7.9753337,1.713568,0.049455713,0.0019500885,-0.01149376,-0.00292101,0.5289439,-0.06741819,-0.0048287497,0.040748592,0.005868666,9.562139,9.537205,0.050811186,0.5332311,0.041451246
2.3109322,-6.552954,5.461118,3.032214,-5.9957304,6.437452,-0.052327037,-0.054811113,0.0066764858,-0.00292101,0.5289439,-0.06741819,-0.0048287497,0.040748592,0.005868666,8.837728,9.305047,0.07607202,0.5332311,0.041451246
2.3109322,-6.552954,5.461118,3.032214,-5.9957304,6.437452,-0.052327037,-0.054811113,0.0066764858,-0.34980226,0.6801736,-0.8831522,0.029227171,-0.023024155,3.5261526E-4,8.837728,9.305047,0.07607202,1.168313,0.037208382
6.2430387,-7.048432,1.3748647,6.2900553,-6.967822,1.6344767,-0.043617267,0.07890697,0.012650811,-0.34980226,0.6801736,-0.8831522,0.029227171,-0.023024155,3.5261526E-4,9.515575,9.5282135,0.09104295,1.168313,0.037208382
6.2430387,-7.048432,1.3748647,6.2900553,-6.967822,1.6344767,-0.043617267,0.07890697,0.012650811,-0.18279189,-0.12052418,-0.10094543,-0.009392049,0.02641993,-0.001088104,9.515575,9.5282135,0.09104295,0.24109942,0.028060777
7.7820516,-6.2487364,0.46553347,7.877361,-5.668324,0.7930858,0.023725055,-0.043647893,-0.021528574,-0.18279189,-0.12052418,-0.10094543,-0.009392049,0.02641993,-0.001088104,9.991184,9.737129,0.05414329,0.24109942,0.028060777
7.7820516,-6.2487364,0.46553347,7.877361,-5.668324,0.7930858,0.023725055,-0.043647893,-0.021528574,1.0062381,-0.65143853,-0.05706662,0.010773895,-0.00436719,-0.007749119,9.991184,9.737129,0.05414329,1.2000599,0.013971328
