,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean,activity
43,0.051715463,-9.5079975,0.51978076,-0.010779582,-9.791652,0.5361608,-0.00011760283,3.0288698e-05,0.00208079,0.0025928956,-0.0068546147,0.0028477784,-0.00011071778,0.0014401856,-0.00044323734,9.522335,9.806326,0.0020843307,0.007862487,0.001510911,2
44,9.252427,3.0638587000000004,-2.5247111,9.007391,2.9809842,-2.4799266,0.00010431562,0.00028619493,-0.0007050732400000001,-0.003314732,0.002490932,0.0013151332,7.725306999999999e-05,-5.3187778000000014e-06,2.9820034e-05,10.068208,9.8066,0.0007680609,0.004349916,8.297928e-05,1
45,9.853847,-0.4201911,0.024995834,9.797375,-0.41753164,0.02177185,0.0005478382,0.00019200891,0.00039555394,0.0047875363,0.021666326,0.010304716,4.3633205e-05,-0.0004242120200000001,8.9690584e-05,9.862833,9.806292,0.00070246495,0.024465024,0.00043577986,1
46,8.597945,-0.5306555000000001,-5.1749163000000005,8.391605,-0.5168733,-5.048183,-0.0013244902,-0.00042470012,-0.00031724657000000003,-0.0004234314,0.0010787116,0.00017505222,-2.9669867e-05,-5.8915880000000015e-05,-2.9246012e-05,10.049179,9.806648,0.0014266358,0.0011719881,7.215754e-05,1
47,3.8570988,-8.834114999999997,-3.8955863,2.7432394,-9.30251,-1.3543286,-0.8668087999999999,0.099055715,0.07313546,-0.32225648,-0.9138214,-0.026681518,0.16341248,-0.08373108,0.25076294,10.396845,9.792664,0.87551033,0.9693455,0.3107999,3
48,-1.4597261,-9.512214,-0.8174418999999999,-2.0588658,-9.240392,-1.5755042,-0.013555066,-0.11527926,0.03292454,-0.15394422,-0.57325566,-0.28939185,0.007763671999999998,0.019984376,0.00790857,9.65822,9.597186,0.12065269,0.66035485,0.022851594,3
49,9.840408,-0.957788,-0.5606972,9.743338,-0.92328435,-0.61672246,9.830182e-06,0.0002254536,-0.0010374064,0.0003539142,0.021482095,0.011366458,5.817764e-05,0.00039997138,-9.6962765e-05,9.902797,9.806397,0.0010616676,0.02430642,0.0004156483,1
50,9.839756,-0.8978666,-0.21729006,9.761913,-0.88448966,-0.29439148,0.00045006775,0.00037455835,0.002718356,0.007992156,0.007807926,0.012692421,2.4240746e-05,5.0905386e-05,-3.1512973e-05,9.883025,9.806321,0.002780704,0.016909636999999998,6.4591324e-05,1
51,1.7475214,-9.7120495,-0.35643712,2.7720592,-9.074509,-2.1018631,-0.01555748,-0.0019472856,-0.00091811694,0.14026548,-0.46736437,-0.17755467,-0.00139301,-0.03421138,-0.004088886,9.874451,9.71848,0.015705733,0.5192585999999999,0.034483008,3
52,6.925865700000001,-7.005545599999999,0.37633082,6.9592075,-6.896762,0.3563601,-0.004251596,-0.002739104,0.00641679,-0.053302843,0.051038764,-0.016764853,0.0044966475,-0.0026276906,0.001027805,9.858342,9.804228,0.0081703095,0.07567832599999999,0.005308576,2
53,1.7808839,-10.293538,0.14024238,0.88991845,-9.461336,-1.6689587,-0.0015198084,0.033149354,-0.009171377,0.08841332,-0.9943137,-0.13329905,0.000509979,0.020965304,-0.004227063,10.447399,9.648537,0.03442824,1.0070975,0.021393273,3
54,9.816864,-0.9944836,-0.6382709,9.727345,-1.0475113,-0.6426746999999999,-0.00022918948,-0.0014711695000000002,0.0038045773,0.0069663078,0.0054513616,0.008510577,-8.063416e-05,-0.00047158787,0.00014416418,9.88773,9.80467,0.004085545,0.012275044,0.00049968023,1
